zone_name,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
2nd Floor plan - Zone 49,Partition,2nd Floor plan - Zone 66,30.111,Project partition,1.639,49.3623,22.5,677.4976,0.13,0.13,180.0,90.0,True,0.0,,0.0,,11406.0
2nd Floor plan - Zone 49,Partition,2nd Floor plan - Zone 48,55.042,Project partition,1.639,90.2328,22.5,1238.445,0.13,0.13,90.0,90.0,True,0.0,,0.0,,20849.0
2nd Floor plan - Zone 49,Partition,2nd Floor plan - Zone 45,28.613,Project partition,1.639,46.9066,22.5,643.7926,0.13,0.13,0.0,90.0,True,77.255,,83.693,,10838.0
2nd Floor plan - Zone 49,Wall,Outside,0.546,Best wall,1.774,0.9687,143.164,78.1676,0.04,0.13,270.0,90.0,True,72.498,,74.103,,207.0
2nd Floor plan - Zone 49,Wall,Outside,1.082,Best wall,1.774,1.9196,143.164,154.9035,0.04,0.13,0.0,90.0,True,143.668,,146.849,,410.0
2nd Floor plan - Zone 49,Glazing,Outside,0.282,SageGlass Climatop Blue No Tint,0.687,0.1937,0.0,0.0,0.061,0.293,0.0,90.0,False,14.343,**,14.343,**,0.0
2nd Floor plan - Zone 52,Infiltration,Outside,,,,21.693,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 52,Floor,First floor - Zone 41,17.868,Project internal floor,2.929,52.3331,88.2,1575.958,0.1,0.17,0.0,180.0,True,0.0,,0.0,,7614.0
2nd Floor plan - Zone 52,Floor,First floor - Zone 42,0.529,Project internal floor,2.929,1.5494,88.2,46.6578,0.1,0.17,0.0,180.0,True,0.0,,0.0,,225.0
2nd Floor plan - Zone 52,Ceiling,3rd floor plan - Zone 20,0.304,Project internal floor_Reversed,2.929,0.8904,88.2,26.8128,0.17,0.1,180.0,0.0,True,2.554,,2.554,,130.0
2nd Floor plan - Zone 52,Ceiling,3rd floor plan - Zone 24,18.094,Project internal floor_Reversed,2.929,52.995,88.2,1595.891,0.17,0.1,180.0,0.0,True,151.99,,151.99,,7711.0
2nd Floor plan - Zone 52,Partition,2nd Floor plan - Zone 65,21.847,Project partition,1.639,35.8148,22.5,491.5576,0.13,0.13,270.0,90.0,True,58.987,,63.902,,8275.0
2nd Floor plan - Zone 52,Partition,2nd Floor plan - Zone 51,26.517,Project partition,1.639,43.4705,22.5,596.6326,0.13,0.13,180.0,90.0,True,71.596,,77.562,,10044.0
2nd Floor plan - Zone 52,Partition,2nd Floor plan - Zone 49,20.485,Project partition,1.639,33.582,22.5,460.9126,0.13,0.13,90.14,90.0,True,0.0,,0.0,,7759.0
2nd Floor plan - Zone 52,Wall,Outside,19.459,Best wall,1.774,34.522,143.164,2785.828,0.04,0.13,0.0,90.0,True,2583.766,,2640.975,,7371.0
2nd Floor plan - Zone 52,Wall,Outside,1.363,Best wall,1.774,2.4181,143.164,195.1325,0.04,0.13,90.0,90.0,True,180.979,,184.986,,516.0
2nd Floor plan - Zone 52,Glazing,Outside,7.109,SageGlass Climatop Blue No Tint,0.687,4.8839,0.0,0.0,0.061,0.293,0.0,90.0,False,361.564,**,361.564,**,0.0
2nd Floor plan - Zone 65,Infiltration,Outside,,,,4.926,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 65,Floor,First floor - Zone 82,0.968,Project internal floor,2.929,2.8351,88.2,85.3776,0.1,0.17,0.0,180.0,True,0.0,,0.0,,412.0
2nd Floor plan - Zone 65,Floor,First floor - Zone 45,10.196,Project internal floor,2.929,29.8628,88.2,899.2872,0.1,0.17,0.0,180.0,True,0.0,,0.0,,4345.0
2nd Floor plan - Zone 65,Floor,Outside,2.428,Project external floor,0.246,0.5979,6.294,15.2818,0.1,0.17,0.0,180.0,True,22.855,,23.69,,1035.0
2nd Floor plan - Zone 65,Ceiling,3rd floor plan - Zone 25,2.307,Project internal floor_Reversed,2.929,6.7569,88.2,203.4774,0.17,0.1,180.0,0.0,True,19.379,,19.379,,983.0
2nd Floor plan - Zone 65,Ceiling,3rd floor plan - Zone 5,2.062,Project internal floor_Reversed,2.929,6.0393,88.2,181.8684,0.17,0.1,180.0,0.0,True,17.321,,17.321,,879.0
2nd Floor plan - Zone 65,Ceiling,3rd floor plan - Zone 18,9.238,Project internal floor_Reversed,2.929,27.0569,88.2,814.7916,0.17,0.1,180.0,0.0,True,77.599,,77.599,,3937.0
2nd Floor plan - Zone 65,Partition,2nd Floor plan - Zone 64,37.665,Project partition,1.639,61.7459,22.5,847.4626,0.13,0.13,270.0,90.0,True,101.696,,110.17,,14267.0
2nd Floor plan - Zone 65,Partition,2nd Floor plan - Zone 66,36.353,Project partition,1.639,59.5951,22.5,817.9426,0.13,0.13,180.5,90.0,True,0.0,,0.0,,13770.0
2nd Floor plan - Zone 65,Partition,2nd Floor plan - Zone 51,16.843,Project partition,1.639,27.6115,22.5,378.9675,0.13,0.13,90.0,90.0,True,45.476,,49.266,,6380.0
2nd Floor plan - Zone 65,Partition,2nd Floor plan - Zone 52,21.847,Project partition,1.639,35.8148,22.5,491.5576,0.13,0.13,90.0,90.0,True,0.0,,0.0,,8275.0
2nd Floor plan - Zone 65,Wall,Outside,50.13,Best wall,1.774,88.9351,143.164,7176.812,0.04,0.13,0.0,90.0,True,6656.262,,6803.644,,18989.0
2nd Floor plan - Zone 65,Wall,Outside,22.524,Best wall,1.774,39.9596,143.164,3224.626,0.04,0.13,90.0,90.0,True,2990.737,,3056.957,,8532.0
2nd Floor plan - Zone 65,Wall,Outside,23.146,Best wall,1.774,41.0631,143.164,3313.674,0.04,0.13,270.0,90.0,True,3073.326,,3141.375,,8767.0
2nd Floor plan - Zone 65,Wall,Outside,22.865,Best wall,1.774,40.5645,143.164,3273.445,0.04,0.13,180.0,90.0,True,3036.015,,3103.238,,8661.0
2nd Floor plan - Zone 65,Glazing,Outside,18.631,SageGlass Climatop Blue No Tint,0.687,12.7995,0.0,0.0,0.061,0.293,0.0,90.0,False,947.573,**,947.573,**,0.0
2nd Floor plan - Zone 65,Glazing,Outside,9.413,SageGlass Climatop Blue No Tint,0.687,6.4667,0.0,0.0,0.061,0.293,90.0,90.0,False,478.745,**,478.745,**,0.0
2nd Floor plan - Zone 65,Glazing,Outside,9.5,SageGlass Climatop Blue No Tint,0.687,6.5265,0.0,0.0,0.061,0.293,270.0,90.0,False,483.17,**,483.17,**,0.0
2nd Floor plan - Zone 65,Glazing,Outside,9.544,SageGlass Climatop Blue No Tint,0.687,6.5567,0.0,0.0,0.061,0.293,180.0,90.0,False,485.408,**,485.408,**,0.0
2nd Floor plan - Zone 64,Infiltration,Outside,,,,40.739,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 64,Floor,First floor - Zone 82,0.294,Project internal floor,2.929,0.8611,88.2,25.9308,0.1,0.17,0.0,180.0,True,0.0,,0.0,,125.0
2nd Floor plan - Zone 64,Floor,First floor - Zone 45,0.102,Project internal floor,2.929,0.2987,88.2,8.9964,0.1,0.17,0.0,180.0,True,0.0,,0.0,,43.0
2nd Floor plan - Zone 64,Floor,First floor - Zone 46,32.517,Project internal floor,2.929,95.2381,88.2,2868.0,0.1,0.17,0.0,180.0,True,0.0,,0.0,,13857.0
2nd Floor plan - Zone 64,Floor,First floor - Zone 88,0.158,Project internal floor,2.929,0.4628,88.2,13.9356,0.1,0.17,0.0,180.0,True,0.0,,0.0,,67.0
2nd Floor plan - Zone 64,Ceiling,3rd floor plan - Zone 5,33.072,Project internal floor_Reversed,2.929,96.8636,88.2,2916.95,0.17,0.1,180.0,0.0,True,277.805,,277.805,,14093.0
2nd Floor plan - Zone 64,Partition,2nd Floor plan - Zone 50,36.777,Project partition,1.639,60.2902,22.5,827.4826,0.13,0.13,270.0,90.0,True,99.298,,107.573,,13931.0
2nd Floor plan - Zone 64,Partition,2nd Floor plan - Zone 59,10.356,Project partition,1.639,16.977,22.5,233.01,0.13,0.13,180.5,90.0,True,27.961,,30.291,,3923.0
2nd Floor plan - Zone 64,Partition,2nd Floor plan - Zone 66,15.424,Project partition,1.639,25.2852,22.5,347.04,0.13,0.13,180.5,90.0,True,0.0,,0.0,,5842.0
2nd Floor plan - Zone 64,Partition,2nd Floor plan - Zone 65,37.665,Project partition,1.639,61.7459,22.5,847.4626,0.13,0.13,90.0,90.0,True,0.0,,0.0,,14267.0
2nd Floor plan - Zone 64,Wall,Outside,2.071,Best wall,1.774,3.6741,143.164,296.4927,0.04,0.13,90.0,90.0,True,274.987,,281.076,,784.0
2nd Floor plan - Zone 64,Wall,Outside,11.856,Best wall,1.774,21.0336,143.164,1697.352,0.04,0.13,0.0,90.0,True,1574.24,,1609.096,,4491.0
2nd Floor plan - Zone 64,Wall,Outside,2.725,Best wall,1.774,4.8344,143.164,390.1219,0.04,0.13,270.0,90.0,True,361.826,,369.837,,1032.0
2nd Floor plan - Zone 64,Wall,Outside,7.925,Best wall,1.774,14.0597,143.164,1134.575,0.04,0.13,359.95,90.0,True,1052.281,,1075.581,,3002.0
2nd Floor plan - Zone 64,Glazing,Outside,2.859,SageGlass Climatop Blue No Tint,0.687,1.9641,0.0,0.0,0.061,0.293,0.0,90.0,False,145.409,**,145.409,**,0.0
2nd Floor plan - Zone 64,Glazing,Outside,3.138,SageGlass Climatop Blue No Tint,0.687,2.1558,0.0,0.0,0.061,0.293,359.95,90.0,False,159.599,**,159.599,**,0.0
2nd Floor plan - Zone 50,Infiltration,Outside,,,,74.316,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 50,Floor,First floor - Zone 46,0.808,Project internal floor,2.929,2.3665,88.2,71.2656,0.1,0.17,0.0,180.0,True,0.0,,0.0,,344.0
2nd Floor plan - Zone 50,Floor,First floor - Zone 47,29.841,Project internal floor,2.929,87.4004,88.2,2631.976,0.1,0.17,0.0,180.0,True,0.0,,0.0,,12716.0
2nd Floor plan - Zone 50,Floor,First floor - Zone 49,0.117,Project internal floor,2.929,0.3427,88.2,10.3194,0.1,0.17,0.0,180.0,True,0.0,,0.0,,50.0
2nd Floor plan - Zone 50,Floor,First floor - Zone 40,26.932,Project internal floor,2.929,78.8803,88.2,2375.402,0.1,0.17,0.0,180.0,True,0.0,,0.0,,11477.0
2nd Floor plan - Zone 50,Floor,First floor - Zone 88,0.321,Project internal floor,2.929,0.9402,88.2,28.3122,0.1,0.17,0.0,180.0,True,0.0,,0.0,,137.0
2nd Floor plan - Zone 50,Ceiling,3rd floor plan - Zone 6,28.521,Project internal floor_Reversed,2.929,83.5343,88.2,2515.552,0.17,0.1,180.0,0.0,True,239.576,,239.576,,12154.0
2nd Floor plan - Zone 50,Ceiling,3rd floor plan - Zone 3,28.363,Project internal floor_Reversed,2.929,83.0715,88.2,2501.617,0.17,0.1,180.0,0.0,True,238.249,,238.249,,12087.0
2nd Floor plan - Zone 50,Roof,Outside,1.139,Best roof,0.223,0.2541,240.0,273.36,0.04,0.1,180.0,0.0,True,184.949,*,196.054,*,324.0
2nd Floor plan - Zone 50,Partition,2nd Floor plan - Zone 86,17.468,Project partition,1.639,28.6361,22.5,393.03,0.13,0.13,270.0,90.0,True,47.164,,51.094,,6617.0
2nd Floor plan - Zone 50,Wall,Outside,1.367,Best wall,1.774,2.4252,143.164,195.7052,0.04,0.13,269.99,90.0,True,181.51,,185.529,,518.0
2nd Floor plan - Zone 50,Partition,2nd Floor plan - Zone 62,24.39,Project partition,1.639,39.9836,22.5,548.775,0.13,0.13,180.5,90.0,True,0.0,,0.0,,9239.0
2nd Floor plan - Zone 50,Partition,2nd Floor plan - Zone 59,22.345,Project partition,1.639,36.6311,22.5,502.7625,0.13,0.13,180.5,90.0,True,60.332,,65.359,,8464.0
2nd Floor plan - Zone 50,Partition,2nd Floor plan - Zone 64,36.777,Project partition,1.639,60.2902,22.5,827.4826,0.13,0.13,90.0,90.0,True,0.0,,0.0,,13931.0
2nd Floor plan - Zone 50,Wall,Outside,10.599,Best wall,1.774,18.8036,143.164,1517.395,0.04,0.13,359.95,90.0,True,1407.335,,1438.496,,4015.0
2nd Floor plan - Zone 50,Wall,Outside,0.567,Best wall,1.774,1.0059,143.164,81.174,0.04,0.13,90.0,90.0,True,75.286,,76.953,,215.0
2nd Floor plan - Zone 50,Partition,2nd Floor plan - Zone 87,31.883,Project partition,1.639,52.2672,22.5,717.3676,0.13,0.13,359.61,90.0,True,86.084,,93.258,,12077.0
2nd Floor plan - Zone 50,Partition,2nd Floor plan - Zone 88,17.468,Project partition,1.639,28.6361,22.5,393.03,0.13,0.13,270.0,90.0,True,47.164,,51.094,,6617.0
2nd Floor plan - Zone 50,Glazing,Outside,0.402,SageGlass Climatop Blue No Tint,0.687,0.2762,0.0,0.0,0.061,0.293,269.99,90.0,False,20.446,**,20.446,**,0.0
2nd Floor plan - Zone 50,Glazing,Outside,4.253,SageGlass Climatop Blue No Tint,0.687,2.9218,0.0,0.0,0.061,0.293,359.95,90.0,False,216.308,**,216.308,**,0.0
2nd Floor plan - Zone 86,Infiltration,Outside,,,,17.312,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 86,Floor,First floor - Zone 50,14.902,Project internal floor,2.929,43.646,88.2,1314.356,0.1,0.17,0.0,180.0,True,0.0,,0.0,,6350.0
2nd Floor plan - Zone 86,Ceiling,3rd floor plan - Zone 3,0.225,Project internal floor_Reversed,2.929,0.659,88.2,19.845,0.17,0.1,180.0,0.0,True,1.89,,1.89,,96.0
2nd Floor plan - Zone 86,Roof,Outside,14.677,Best roof,0.223,3.2737,240.0,3522.48,0.04,0.1,180.0,0.0,True,2383.222,*,2526.323,*,4170.0
2nd Floor plan - Zone 86,Partition,2nd Floor plan - Zone 89,17.464,Project partition,1.639,28.6295,22.5,392.9401,0.13,0.13,270.0,90.0,True,0.0,,0.0,,6615.0
2nd Floor plan - Zone 86,Wall,Outside,18.12,Best wall,1.774,32.1465,143.164,2594.132,0.04,0.13,180.01,90.0,True,2405.974,,2459.247,,6864.0
2nd Floor plan - Zone 86,Partition,2nd Floor plan - Zone 50,17.468,Project partition,1.639,28.6361,22.5,393.03,0.13,0.13,90.0,90.0,True,0.0,,0.0,,6617.0
2nd Floor plan - Zone 86,Partition,2nd Floor plan - Zone 88,25.342,Project partition,1.639,41.5443,22.5,570.195,0.13,0.13,0.0,90.0,True,68.423,,74.125,,9599.0
2nd Floor plan - Zone 86,Glazing,Outside,7.222,SageGlass Climatop Blue No Tint,0.687,4.9615,0.0,0.0,0.061,0.293,180.01,90.0,False,367.311,**,367.311,**,0.0
2nd Floor plan - Zone 57,Infiltration,Outside,,,,0.003,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 57,Floor,First floor - Zone 92,0.871,Project internal floor,2.929,2.551,88.2,76.8222,0.1,0.17,0.0,180.0,True,0.0,,0.0,,371.0
2nd Floor plan - Zone 57,Floor,First floor - Zone 6,7.794,Project internal floor,2.929,22.8276,88.2,687.4308,0.1,0.17,0.0,180.0,True,0.0,,0.0,,3321.0
2nd Floor plan - Zone 57,Roof,Outside,8.665,Best roof,0.223,1.9327,240.0,2079.6,0.04,0.1,180.0,0.0,True,1407.005,*,1491.489,*,2462.0
2nd Floor plan - Zone 57,Partition,2nd Floor plan - Zone 56,37.878,Project partition,1.639,62.0951,22.5,852.255,0.13,0.13,270.0,90.0,True,102.271,,110.793,,14348.0
2nd Floor plan - Zone 57,Partition,2nd Floor plan - Zone 69,35.152,Project partition,1.639,57.6262,22.5,790.9201,0.13,0.13,180.0,90.0,True,0.0,,0.0,,13315.0
2nd Floor plan - Zone 57,Partition,2nd Floor plan - Zone 2,39.24,Project partition,1.639,64.3279,22.5,882.9001,0.13,0.13,90.0,90.0,True,0.0,,0.0,,14864.0
2nd Floor plan - Zone 57,Wall,Outside,47.279,Best wall,1.774,83.8771,143.164,6768.651,0.04,0.13,0.0,90.0,True,6277.706,,6416.706,,17909.0
2nd Floor plan - Zone 57,Wall,Outside,24.943,Best wall,1.774,44.2511,143.164,3570.94,0.04,0.13,270.0,90.0,True,3311.932,,3385.264,,9448.0
2nd Floor plan - Zone 57,Wall,Outside,23.989,Best wall,1.774,42.5586,143.164,3434.361,0.04,0.13,90.0,90.0,True,3185.26,,3255.787,,9087.0
2nd Floor plan - Zone 57,Wall,Outside,0.763,Best wall,1.774,1.3536,143.164,109.2341,0.04,0.13,360.0,90.0,True,101.311,,103.554,,289.0
2nd Floor plan - Zone 57,Wall,Outside,22.686,Best wall,1.774,40.247,143.164,3247.819,0.04,0.13,180.0,90.0,True,3012.247,,3078.944,,8593.0
2nd Floor plan - Zone 57,Glazing,Outside,18.939,SageGlass Climatop Blue No Tint,0.687,13.0111,0.0,0.0,0.061,0.293,0.0,90.0,False,963.238,**,963.238,**,0.0
2nd Floor plan - Zone 57,Glazing,Outside,10.25,SageGlass Climatop Blue No Tint,0.687,7.0417,0.0,0.0,0.061,0.293,270.0,90.0,False,521.315,**,521.315,**,0.0
2nd Floor plan - Zone 57,Glazing,Outside,9.842,SageGlass Climatop Blue No Tint,0.687,6.7615,0.0,0.0,0.061,0.293,90.0,90.0,False,500.564,**,500.564,**,0.0
2nd Floor plan - Zone 57,Glazing,Outside,0.327,SageGlass Climatop Blue No Tint,0.687,0.2246,0.0,0.0,0.061,0.293,360.0,90.0,False,16.631,**,16.631,**,0.0
2nd Floor plan - Zone 57,Glazing,Outside,9.47,SageGlass Climatop Blue No Tint,0.687,6.5059,0.0,0.0,0.061,0.293,180.0,90.0,False,481.644,**,481.644,**,0.0
2nd Floor plan - Zone 56,Infiltration,Outside,,,,26.989,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 56,Floor,First floor - Zone 32,6.9,Project internal floor,2.929,20.2092,88.2,608.58,0.1,0.17,0.0,180.0,True,0.0,,0.0,,2940.0
2nd Floor plan - Zone 56,Floor,First floor - Zone 27,4.826,Project internal floor,2.929,14.1347,88.2,425.6532,0.1,0.17,0.0,180.0,True,0.0,,0.0,,2057.0
2nd Floor plan - Zone 56,Floor,First floor - Zone 31,12.138,Project internal floor,2.929,35.5506,88.2,1070.572,0.1,0.17,0.0,180.0,True,0.0,,0.0,,5172.0
2nd Floor plan - Zone 56,Roof,Outside,23.873,Best roof,0.223,5.3248,240.0,5729.52,0.04,0.1,180.0,0.0,True,3876.45,*,4109.212,*,6782.0
2nd Floor plan - Zone 56,Partition,2nd Floor plan - Zone 55,22.291,Project partition,1.639,36.5426,22.5,501.5475,0.13,0.13,270.0,90.0,True,60.186,,65.201,,8444.0
2nd Floor plan - Zone 56,Wall,Outside,13.787,Best wall,1.774,24.4594,143.164,1973.802,0.04,0.13,180.0,90.0,True,1830.638,,1871.172,,5222.0
2nd Floor plan - Zone 56,Wall,Outside,12.877,Best wall,1.774,22.8449,143.164,1843.523,0.04,0.13,270.0,90.0,True,1709.808,,1747.666,,4878.0
2nd Floor plan - Zone 56,Partition,2nd Floor plan - Zone 69,2.998,Project partition,1.639,4.9148,22.5,67.455,0.13,0.13,90.0,90.0,True,0.0,,0.0,,1136.0
2nd Floor plan - Zone 56,Partition,2nd Floor plan - Zone 57,37.878,Project partition,1.639,62.0951,22.5,852.255,0.13,0.13,90.0,90.0,True,0.0,,0.0,,14348.0
2nd Floor plan - Zone 56,Wall,Outside,0.273,Best wall,1.774,0.4843,143.164,39.0838,0.04,0.13,360.0,90.0,True,36.249,,37.052,,103.0
2nd Floor plan - Zone 56,Wall,Outside,0.954,Best wall,1.774,1.6925,143.164,136.5785,0.04,0.13,90.0,90.0,True,126.672,,129.477,,361.0
2nd Floor plan - Zone 56,Wall,Outside,16.871,Best wall,1.774,29.9307,143.164,2415.32,0.04,0.13,0.0,90.0,True,2240.131,,2289.732,,6391.0
2nd Floor plan - Zone 56,Partition,2nd Floor plan - Zone 54,2.031,Project partition,1.639,3.3295,22.5,45.6975,0.13,0.13,263.07,90.0,True,5.484,,5.941,,769.0
2nd Floor plan - Zone 56,Partition,2nd Floor plan - Zone 55,4.115,Project partition,1.639,6.7459,22.5,92.5875,0.13,0.13,180.0,90.0,True,11.111,,12.036,,1559.0
2nd Floor plan - Zone 56,Glazing,Outside,4.607,SageGlass Climatop Blue No Tint,0.687,3.165,0.0,0.0,0.061,0.293,180.0,90.0,False,234.312,**,234.312,**,0.0
2nd Floor plan - Zone 56,Glazing,Outside,5.054,SageGlass Climatop Blue No Tint,0.687,3.4721,0.0,0.0,0.061,0.293,270.0,90.0,False,257.046,**,257.046,**,0.0
2nd Floor plan - Zone 56,Glazing,Outside,0.409,SageGlass Climatop Blue No Tint,0.687,0.281,0.0,0.0,0.061,0.293,90.0,90.0,False,20.802,**,20.802,**,0.0
2nd Floor plan - Zone 56,Glazing,Outside,5.61,SageGlass Climatop Blue No Tint,0.687,3.8541,0.0,0.0,0.061,0.293,0.0,90.0,False,285.325,**,285.325,**,0.0
2nd Floor plan - Zone 55,Infiltration,Outside,,,,14.996,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 55,Floor,First floor - Zone 34,5.526,Project internal floor,2.929,16.1849,88.2,487.3932,0.1,0.17,0.0,180.0,True,0.0,,0.0,,2355.0
2nd Floor plan - Zone 55,Floor,First floor - Zone 28,0.022,Project internal floor,2.929,0.0644,88.2,1.9404,0.1,0.17,0.0,180.0,True,0.0,,0.0,,9.0
2nd Floor plan - Zone 55,Floor,First floor - Zone 33,6.434,Project internal floor,2.929,18.8444,88.2,567.4788,0.1,0.17,0.0,180.0,True,0.0,,0.0,,2742.0
2nd Floor plan - Zone 55,Floor,First floor - Zone 31,0.151,Project internal floor,2.929,0.4423,88.2,13.3182,0.1,0.17,0.0,180.0,True,0.0,,0.0,,64.0
2nd Floor plan - Zone 55,Floor,First floor - Zone 29,0.208,Project internal floor,2.929,0.6092,88.2,18.3456,0.1,0.17,0.0,180.0,True,0.0,,0.0,,89.0
2nd Floor plan - Zone 55,Roof,Outside,12.347,Best roof,0.223,2.754,240.0,2963.28,0.04,0.1,180.0,0.0,True,2004.881,*,2125.264,*,3508.0
2nd Floor plan - Zone 55,Partition,2nd Floor plan - Zone 54,22.293,Project partition,1.639,36.5459,22.5,501.5925,0.13,0.13,270.88,90.0,True,0.0,,0.0,,8444.0
2nd Floor plan - Zone 55,Partition,2nd Floor plan - Zone 69,16.623,Project partition,1.639,27.2508,22.5,374.0175,0.13,0.13,180.0,90.0,True,0.0,,0.0,,6297.0
2nd Floor plan - Zone 55,Partition,2nd Floor plan - Zone 56,22.291,Project partition,1.639,36.5426,22.5,501.5475,0.13,0.13,90.0,90.0,True,0.0,,0.0,,8444.0
2nd Floor plan - Zone 55,Partition,2nd Floor plan - Zone 56,4.115,Project partition,1.639,6.7459,22.5,92.5875,0.13,0.13,0.0,90.0,True,0.0,,0.0,,1559.0
2nd Floor plan - Zone 55,Wall,Outside,3.845,Best wall,1.774,6.8214,143.164,550.4656,0.04,0.13,0.0,90.0,True,510.539,,521.843,,1456.0
2nd Floor plan - Zone 55,Partition,2nd Floor plan - Zone 54,6.717,Project partition,1.639,11.0115,22.5,151.1325,0.13,0.13,0.0,90.0,True,18.136,,19.647,,2544.0
2nd Floor plan - Zone 55,Glazing,Outside,1.605,SageGlass Climatop Blue No Tint,0.687,1.1026,0.0,0.0,0.061,0.293,0.0,90.0,False,81.63,**,81.63,**,0.0
2nd Floor plan - Zone 54,Infiltration,Outside,,,,28.723,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 54,Floor,First floor - Zone 28,6.869,Project internal floor,2.929,20.1184,88.2,605.8458,0.1,0.17,0.0,180.0,True,0.0,,0.0,,2927.0
2nd Floor plan - Zone 54,Floor,First floor - Zone 33,4.454,Project internal floor,2.929,13.0452,88.2,392.8428,0.1,0.17,0.0,180.0,True,0.0,,0.0,,1898.0
2nd Floor plan - Zone 54,Floor,First floor - Zone 29,13.618,Project internal floor,2.929,39.8854,88.2,1201.108,0.1,0.17,0.0,180.0,True,0.0,,0.0,,5803.0
2nd Floor plan - Zone 54,Roof,Outside,24.953,Best roof,0.223,5.5657,240.0,5988.72,0.04,0.1,180.0,0.0,True,4051.818,*,4295.11,*,7089.0
2nd Floor plan - Zone 54,Partition,2nd Floor plan - Zone 53,38.15,Project partition,1.639,62.541,22.5,858.3751,0.13,0.13,270.0,90.0,True,0.0,,0.0,,14451.0
2nd Floor plan - Zone 54,Wall,Outside,6.546,Best wall,1.774,11.6132,143.164,937.1516,0.04,0.13,180.0,90.0,True,869.178,,888.423,,2480.0
2nd Floor plan - Zone 54,Partition,2nd Floor plan - Zone 69,9.183,Project partition,1.639,15.0541,22.5,206.6175,0.13,0.13,180.0,90.0,True,0.0,,0.0,,3478.0
2nd Floor plan - Zone 54,Partition,2nd Floor plan - Zone 55,22.293,Project partition,1.639,36.5459,22.5,501.5925,0.13,0.13,90.88,90.0,True,60.191,,65.207,,8444.0
2nd Floor plan - Zone 54,Partition,2nd Floor plan - Zone 55,6.717,Project partition,1.639,11.0115,22.5,151.1325,0.13,0.13,180.0,90.0,True,0.0,,0.0,,2544.0
2nd Floor plan - Zone 54,Wall,Outside,11.923,Best wall,1.774,21.1525,143.164,1706.944,0.04,0.13,90.0,90.0,True,1583.136,,1618.19,,4516.0
2nd Floor plan - Zone 54,Partition,2nd Floor plan - Zone 56,2.031,Project partition,1.639,3.3295,22.5,45.6975,0.13,0.13,83.07,90.0,True,0.0,,0.0,,769.0
2nd Floor plan - Zone 54,Wall,Outside,17.961,Best wall,1.774,31.8644,143.164,2571.369,0.04,0.13,0.0,90.0,True,2384.862,,2437.667,,6803.0
2nd Floor plan - Zone 54,Wall,Outside,0.954,Best wall,1.774,1.6925,143.164,136.5785,0.04,0.13,360.0,90.0,True,126.672,,129.477,,361.0
2nd Floor plan - Zone 54,Wall,Outside,1.908,Best wall,1.774,3.385,143.164,273.1569,0.04,0.13,270.0,90.0,True,253.344,,258.954,,723.0
2nd Floor plan - Zone 54,Glazing,Outside,2.392,SageGlass Climatop Blue No Tint,0.687,1.6433,0.0,0.0,0.061,0.293,180.0,90.0,False,121.657,**,121.657,**,0.0
2nd Floor plan - Zone 54,Glazing,Outside,4.645,SageGlass Climatop Blue No Tint,0.687,3.1911,0.0,0.0,0.061,0.293,90.0,90.0,False,236.245,**,236.245,**,0.0
2nd Floor plan - Zone 54,Glazing,Outside,5.61,SageGlass Climatop Blue No Tint,0.687,3.8541,0.0,0.0,0.061,0.293,0.0,90.0,False,285.325,**,285.325,**,0.0
2nd Floor plan - Zone 54,Glazing,Outside,0.409,SageGlass Climatop Blue No Tint,0.687,0.281,0.0,0.0,0.061,0.293,360.0,90.0,False,20.802,**,20.802,**,0.0
2nd Floor plan - Zone 54,Glazing,Outside,0.818,SageGlass Climatop Blue No Tint,0.687,0.562,0.0,0.0,0.061,0.293,270.0,90.0,False,41.603,**,41.603,**,0.0
2nd Floor plan - Zone 45,Infiltration,Outside,,,,63.618,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 45,Floor,First floor - Zone 30,26.133,Project internal floor,2.929,76.5402,88.2,2304.931,0.1,0.17,0.0,180.0,True,0.0,,0.0,,11136.0
2nd Floor plan - Zone 45,Floor,First floor - Zone 36,27.026,Project internal floor,2.929,79.1556,88.2,2383.693,0.1,0.17,0.0,180.0,True,0.0,,0.0,,11517.0
