Keyword,Name,Layers,UValue (W/m2K),Trans Light (VT),Trans Total (SHGC),Trans Direct Solar,Cost per surface area (EGP/m2),,,,,,,,,,,
GLAZING ,Project internal glazing,3,2.178,0.738,0.682,0.595,1609.85,,,,,,,,,,,
GLAZING ,SageGlass Climatop Blue No Tint,3,0.687,0.357,0.248,0.192,946.97,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Building Data,,,,,,,,,,,,,,,,,,
Building number of zones:,312,,,,,,,,,,,,,,,,,
Building heated/cooled floor area (m2),17948.18,,,,,,,,,,,,,,,,,
Building volume (m3),97074.29,,,,,,,,,,,,,,,,,
Building external area (m2),30155.8,,,,,,,,,,,,,,,,,
Building area-weighted average U-value (W/m2K),1.137,,,,,,,,,,,,,,,,,
Building external surface area/Volume (m-1),0.311,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Activity Area Summary,,,,,,,,,,,,,,,,,,
Activity,Area (m2),,,,,,,,,,,,,,,,,
Generic Office Area,17948.18,,,,,,,,,,,,,,,,,
Total,17948.18,,,,,,,,,,,,,,,,,
,Wall,Outside,13.703,Best wall,1.774,24.3103,143.164,1961.776,0.04,0.13,270,90,TRUE,1819.484,,1859.771,,"5,191"
,Wall,Outside,7.375,Best wall,1.774,13.0839,143.164,1055.834,0.04,0.13,90,90,TRUE,979.253,,1000.935,,"2,794"
,Partition,Ground Floor - Zone 8,22.421,Project partition,1.639,36.7557,22.5,504.4725,0.13,0.13,270.53,90,TRUE,60.537,,65.581,,"8,493"
,Partition,Ground Floor - Zone 8,14.811,Project partition,1.639,24.2803,22.5,333.2475,0.13,0.13,180,90,TRUE,39.99,,43.322,,"5,610"
,Partition,Ground Floor - Zone 9,22.42,Project partition,1.639,36.7541,22.5,504.45,0.13,0.13,270,90,TRUE,60.534,,65.579,,"8,492"
,Partition,Ground Floor - Zone 91,90.999,Project partition,1.639,149.1787,22.5,2047.478,0.13,0.13,0,90,TRUE,245.697,,266.172,,"34,469"
,Partition,Ground Floor - Zone 1,53.69,Project partition,1.639,88.0164,22.5,1208.025,0.13,0.13,89.83,90,TRUE,0,,0,,"20,337"
,Ground floor,Ground,130.251,Project ground floor,0.25,32.5545,93.96,12238.39,0.01,0.17,0,180,TRUE,5310.602,,5360.199,,"55,505"
,Glazing,Outside,18.916,SageGlass Climatop Blue No Tint,0.687,12.9953,0,0,0.061,0.293,180,90,FALSE,962.068,**,962.068,**,0
,Glazing,Outside,2.522,SageGlass Climatop Blue No Tint,0.687,1.7326,0,0,0.061,0.293,270,90,FALSE,128.269,**,128.269,**,0
,,,,,,,,,,,,,,18353.6,,18668.5,,23044.9
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 8,Generic Office Area,9.772,0.595,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,0.15,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 15,9.772,Project internal floor_Reversed,2.929,28.6209,88.2,861.8904,0.17,0.1,180,0,TRUE,82.085,,82.085,,"4,164"
,Wall,Outside,59.584,Best wall,1.774,105.7073,143.164,8530.284,0.04,0.13,180,90,TRUE,7911.563,,8086.741,,"22,570"
,Wall,Outside,13.051,Best wall,1.774,23.1536,143.164,1868.433,0.04,0.13,90,90,TRUE,1732.912,,1771.282,,"4,944"
,Wall,Outside,14.083,Best wall,1.774,24.9845,143.164,2016.179,0.04,0.13,270,90,TRUE,1869.941,,1911.345,,"5,334"
,Partition,Ground Floor - Zone 13,17.169,Project partition,1.639,28.1459,22.5,386.3026,0.13,0.13,270,90,TRUE,46.356,,50.219,,"6,503"
,Partition,Ground Floor - Zone 19,3.776,Project partition,1.639,6.1902,22.5,84.96,0.13,0.13,270,90,TRUE,10.195,,11.045,,"1,430"
,Wall,Outside,48.371,Best wall,1.774,85.8144,143.164,6924.986,0.04,0.13,0,90,TRUE,6422.701,,6564.912,,"18,322"
,Partition,Ground Floor - Zone 2,14.811,Project partition,1.639,24.2803,22.5,333.2475,0.13,0.13,0,90,TRUE,0,,0,,"5,610"
,Partition,Ground Floor - Zone 2,22.421,Project partition,1.639,36.7557,22.5,504.4725,0.13,0.13,90.53,90,TRUE,0,,0,,"8,493"
,Ground floor,Ground,9.772,Project ground floor,0.25,2.4424,93.96,918.1772,0.01,0.17,0,180,TRUE,398.425,,402.146,,"4,164"
,Glazing,Outside,23.93,SageGlass Climatop Blue No Tint,0.687,16.4399,0,0,0.061,0.293,180,90,FALSE,1217.08,**,1217.08,**,0
,Glazing,Outside,5.593,SageGlass Climatop Blue No Tint,0.687,3.8424,0,0,0.061,0.293,90,90,FALSE,284.46,**,284.46,**,0
,Glazing,Outside,6.036,SageGlass Climatop Blue No Tint,0.687,4.1467,0,0,0.061,0.293,270,90,FALSE,306.991,**,306.991,**,0
,Glazing,Outside,20.541,SageGlass Climatop Blue No Tint,0.687,14.1117,0,0,0.061,0.293,0,90,FALSE,1044.715,**,1044.715,**,0
,,,,,,,,,,,,,,21327.4,,21733,,8610.1
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 9,Generic Office Area,16.708,98.579,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,24.875,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 92,19,Project internal floor_Reversed,2.929,55.6485,88.2,1675.8,0.17,0.1,180,0,TRUE,159.6,,159.6,,"8,097"
,Wall,Outside,20.916,Best wall,1.774,37.1068,143.164,2994.418,0.04,0.13,180,90,TRUE,2777.227,,2838.719,,"7,923"
,Partition,Ground Floor - Zone 2,22.42,Project partition,1.639,36.7541,22.5,504.45,0.13,0.13,90,90,TRUE,0,,0,,"8,492"
,Partition,Ground Floor - Zone 19,2.63,Project partition,1.639,4.3115,22.5,59.175,0.13,0.13,270,90,TRUE,7.101,,7.693,,996
,Partition,Ground Floor - Zone 17,8.875,Project partition,1.639,14.5492,22.5,199.6875,0.13,0.13,270,90,TRUE,23.963,,25.959,,"3,362"
,Partition,Ground Floor - Zone 14,10.915,Project partition,1.639,17.8934,22.5,245.5875,0.13,0.13,270,90,TRUE,29.471,,31.926,,"4,134"
,Partition,Ground Floor - Zone 91,29.5,Project partition,1.639,48.3607,22.5,663.7501,0.13,0.13,0,90,TRUE,79.65,,86.288,,"11,174"
,Ground floor,Ground,19,Project ground floor,0.25,4.7488,93.96,1785.24,0.01,0.17,0,180,TRUE,774.669,,781.904,,"8,097"
,Glazing,Outside,8.585,SageGlass Climatop Blue No Tint,0.687,5.8979,0,0,0.061,0.293,180,90,FALSE,436.633,**,436.633,**,0
,,,,,,,,,,,,,,4288.3,,4368.7,,5520.2
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 12,Generic Office Area,11.932,54.302,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,13.702,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 17,11.932,Project internal floor_Reversed,2.929,34.9473,88.2,1052.402,0.17,0.1,180,0,TRUE,100.229,,100.229,,"5,085"
,Wall,Outside,19.095,Best wall,1.774,33.8762,143.164,2733.717,0.04,0.13,180,90,TRUE,2535.434,,2591.573,,"7,233"
,Wall,Outside,13.184,Best wall,1.774,23.3896,143.164,1887.474,0.04,0.13,90,90,TRUE,1750.572,,1789.333,,"4,994"
,Wall,Outside,2.065,Best wall,1.774,3.6635,143.164,295.6337,0.04,0.13,270,90,TRUE,274.191,,280.262,,782
,Partition,Ground Floor - Zone 10,17.169,Project partition,1.639,28.1459,22.5,386.3026,0.13,0.13,269.94,90,TRUE,46.356,,50.219,,"6,503"
,Partition,Ground Floor - Zone 15,18.504,Project partition,1.639,30.3344,22.5,416.34,0.13,0.13,0,90,TRUE,49.961,,54.124,,"7,009"
,Partition,Ground Floor - Zone 16,3.67,Project partition,1.639,6.0164,22.5,82.575,0.13,0.13,0,90,TRUE,9.909,,10.735,,"1,390"
,Wall,Outside,2.198,Best wall,1.774,3.8994,143.164,314.6745,0.04,0.13,0,90,TRUE,291.85,,298.313,,833
,Partition,Ground Floor - Zone 13,1.475,Project partition,1.639,2.418,22.5,33.1875,0.13,0.13,90,90,TRUE,3.983,,4.314,,559
,Ground floor,Ground,11.932,Project ground floor,0.25,2.9822,93.96,1121.131,0.01,0.17,0,180,TRUE,486.492,,491.036,,"5,085"
,Glazing,Outside,6.009,SageGlass Climatop Blue No Tint,0.687,4.1282,0,0,0.061,0.293,180,90,FALSE,305.618,**,305.618,**,0
,Glazing,Outside,5.46,SageGlass Climatop Blue No Tint,0.687,3.751,0,0,0.061,0.293,90,90,FALSE,277.696,**,277.696,**,0
,Glazing,Outside,0.885,SageGlass Climatop Blue No Tint,0.687,0.608,0,0,0.061,0.293,270,90,FALSE,45.011,**,45.011,**,0
,Glazing,Outside,0.752,SageGlass Climatop Blue No Tint,0.687,0.5166,0,0,0.061,0.293,0,90,FALSE,38.247,**,38.247,**,0
,,,,,,,,,,,,,,6215.5,,6336.7,,4168.3
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 13,Generic Office Area,13.717,63.546,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,16.035,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 19,13.717,Project internal floor_Reversed,2.929,40.1753,88.2,1209.839,0.17,0.1,180,0,TRUE,115.223,,115.223,,"5,845"
,Wall,Outside,21.37,Best wall,1.774,37.9123,143.164,3059.415,0.04,0.13,180,90,TRUE,2837.509,,2900.336,,"8,095"
,Wall,Outside,2.065,Best wall,1.774,3.6635,143.164,295.6337,0.04,0.13,90,90,TRUE,274.191,,280.262,,782
,Wall,Outside,13.184,Best wall,1.774,23.3896,143.164,1887.474,0.04,0.13,270,90,TRUE,1750.572,,1789.333,,"4,994"
,Partition,Ground Floor - Zone 12,1.475,Project partition,1.639,2.418,22.5,33.1875,0.13,0.13,270,90,TRUE,0,,0,,559
,Wall,Outside,2.198,Best wall,1.774,3.8994,143.164,314.6745,0.04,0.13,0,90,TRUE,291.85,,298.313,,833
,Partition,Ground Floor - Zone 16,6.646,Project partition,1.639,10.8951,22.5,149.535,0.13,0.13,0,90,TRUE,17.944,,19.44,,"2,517"
,Partition,Ground Floor - Zone 19,19.137,Project partition,1.639,31.3721,22.5,430.5825,0.13,0.13,0,90,TRUE,51.67,,55.976,,"7,249"
,Partition,Ground Floor - Zone 8,17.169,Project partition,1.639,28.1459,22.5,386.3026,0.13,0.13,90,90,TRUE,0,,0,,"6,503"
,Ground floor,Ground,13.717,Project ground floor,0.25,3.4284,93.96,1288.849,0.01,0.17,0,180,TRUE,559.27,,564.494,,"5,845"
,Glazing,Outside,7.363,SageGlass Climatop Blue No Tint,0.687,5.0584,0,0,0.061,0.293,180,90,FALSE,374.482,**,374.482,**,0
,Glazing,Outside,0.885,SageGlass Climatop Blue No Tint,0.687,0.608,0,0,0.061,0.293,90,90,FALSE,45.011,**,45.011,**,0
,Glazing,Outside,5.46,SageGlass Climatop Blue No Tint,0.687,3.751,0,0,0.061,0.293,270,90,FALSE,277.696,**,277.696,**,0
,Glazing,Outside,0.752,SageGlass Climatop Blue No Tint,0.687,0.5166,0,0,0.061,0.293,0,90,FALSE,38.247,**,38.247,**,0
,,,,,,,,,,,,,,6633.7,,6758.8,,4564.3
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 14,Generic Office Area,29.975,176.852,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,44.627,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 92,31.845,Project internal floor_Reversed,2.929,93.2699,88.2,2808.729,0.17,0.1,180,0,TRUE,267.498,,267.498,,"13,570"
,Partition,Ground Floor - Zone 91,9.735,Project partition,1.639,15.959,22.5,219.0375,0.13,0.13,90,90,TRUE,26.285,,28.475,,"3,687"
,Partition,Ground Floor - Zone 9,10.915,Project partition,1.639,17.8934,22.5,245.5875,0.13,0.13,90,90,TRUE,0,,0,,"4,134"
,Partition,Ground Floor - Zone 17,19.137,Project partition,1.639,31.3721,22.5,430.5825,0.13,0.13,180.16,90,TRUE,51.67,,55.976,,"7,249"
,Partition,Ground Floor - Zone 18,16.216,Project partition,1.639,26.5836,22.5,364.86,0.13,0.13,180.16,90,TRUE,43.783,,47.432,,"6,142"
,Partition,Ground Floor - Zone 15,18.522,Project partition,1.639,30.3639,22.5,416.745,0.13,0.13,180.16,90,TRUE,50.009,,54.177,,"7,016"
,Partition,Ground Floor - Zone 91,20.502,Project partition,1.639,33.6098,22.5,461.295,0.13,0.13,270,90,TRUE,55.355,,59.968,,"7,766"
,Partition,Ground Floor - Zone 91,53.874,Project partition,1.639,88.318,22.5,1212.165,0.13,0.13,0,90,TRUE,145.46,,157.582,,"20,407"
,Ground floor,Ground,31.845,Project ground floor,0.25,7.9592,93.96,2992.156,0.01,0.17,0,180,TRUE,1298.386,,1310.512,,"13,570"
,,,,,,,,,,,,,,1938.4,,1981.6,,8822.1
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 16,Generic Office Area,4.42,26.08,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,6.581,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 20,0.253,Project internal floor_Reversed,2.929,0.741,88.2,22.3146,0.17,0.1,180,0,TRUE,2.125,,2.125,,108
,Ceiling,First floor - Zone 22,4.825,Project internal floor_Reversed,2.929,14.1318,88.2,425.565,0.17,0.1,180,0,TRUE,40.53,,40.53,,"2,056"
,Ceiling,First floor - Zone 18,0.215,Project internal floor_Reversed,2.929,0.6297,88.2,18.963,0.17,0.1,180,0,TRUE,1.806,,1.806,,92
,Partition,Ground Floor - Zone 13,6.646,Project partition,1.639,10.8951,22.5,149.535,0.13,0.13,180,90,TRUE,0,,0,,"2,517"
,Partition,Ground Floor - Zone 19,11.362,Project partition,1.639,18.6262,22.5,255.645,0.13,0.13,90,90,TRUE,30.677,,33.234,,"4,304"
,Wall,Outside,4.13,Best wall,1.774,7.327,143.164,591.2673,0.04,0.13,180,90,TRUE,548.381,,560.524,,"1,564"
,Partition,Ground Floor - Zone 12,3.67,Project partition,1.639,6.0164,22.5,82.575,0.13,0.13,180,90,TRUE,0,,0,,"1,390"
,Partition,Ground Floor - Zone 15,11.362,Project partition,1.639,18.6262,22.5,255.645,0.13,0.13,270,90,TRUE,30.677,,33.234,,"4,304"
,Partition,Ground Floor - Zone 18,16.216,Project partition,1.639,26.5836,22.5,364.86,0.13,0.13,0,90,TRUE,43.783,,47.432,,"6,142"
,Ground floor,Ground,5.293,Project ground floor,0.25,1.3229,93.96,497.3303,0.01,0.17,0,180,TRUE,215.807,,217.822,,"2,256"
,Glazing,Outside,1.77,SageGlass Climatop Blue No Tint,0.687,1.216,0,0,0.061,0.293,180,90,FALSE,90.022,**,90.022,**,0
,,,,,,,,,,,,,,1003.8,,1026.7,,2611.8
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 10,Generic Office Area,16.918,88.318,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,22.286,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 18,0.313,Project internal floor_Reversed,2.929,0.9167,88.2,27.6066,0.17,0.1,180,0,TRUE,2.629,,2.629,,133
,Ceiling,First floor - Zone 16,16.226,Project internal floor_Reversed,2.929,47.5238,88.2,1431.133,0.17,0.1,180,0,TRUE,136.298,,136.298,,"6,914"
,Ceiling,First floor - Zone 21,0.021,Project internal floor_Reversed,2.929,0.0615,88.2,1.8522,0.17,0.1,180,0,TRUE,0.176,,0.176,,9
,Ceiling,First floor - Zone 17,0.359,Project internal floor_Reversed,2.929,1.0515,88.2,31.6638,0.17,0.1,180,0,TRUE,3.016,,3.016,,153
,Wall,Outside,12.538,Best wall,1.774,22.2435,143.164,1794.99,0.04,0.13,180,90,TRUE,1664.796,,1701.657,,"4,749"
,Wall,Outside,1.033,Best wall,1.774,1.8326,143.164,147.8884,0.04,0.13,90,90,TRUE,137.162,,140.199,,391
,Partition,Ground Floor - Zone 11,34.988,Project partition,1.639,57.3574,22.5,787.23,0.13,0.13,269.52,90,TRUE,94.468,,102.34,,"13,253"
,Partition,Ground Floor - Zone 91,17.663,Project partition,1.639,28.9557,22.5,397.4175,0.13,0.13,0,90,TRUE,0,,0,,"6,691"
,Partition,Ground Floor - Zone 15,16.343,Project partition,1.639,26.7918,22.5,367.7175,0.13,0.13,89.94,90,TRUE,44.126,,47.803,,"6,191"
,Partition,Ground Floor - Zone 12,17.169,Project partition,1.639,28.1459,22.5,386.3026,0.13,0.13,89.94,90,TRUE,46.356,,50.219,,"6,503"
,Ground floor,Ground,16.918,Project ground floor,0.25,4.2284,93.96,1589.615,0.01,0.17,0,180,TRUE,689.782,,696.224,,"7,209"
,Glazing,Outside,0.443,SageGlass Climatop Blue No Tint,0.687,0.3043,0,0,0.061,0.293,90,90,FALSE,22.531,**,22.531,**,0
,Glazing,Outside,4.868,SageGlass Climatop Blue No Tint,0.687,3.3443,0,0,0.061,0.293,180,90,FALSE,247.587,**,247.587,**,0
,,,,,,,,,,,,,,3088.9,,3150.7,,5512
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 19,Generic Office Area,7.246,42.748,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,10.787,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 20,8.387,Project internal floor_Reversed,2.929,24.5644,88.2,739.7335,0.17,0.1,180,0,TRUE,70.451,,70.451,,"3,574"
,Partition,Ground Floor - Zone 9,2.63,Project partition,1.639,4.3115,22.5,59.175,0.13,0.13,90,90,TRUE,0,,0,,996
,Wall,Outside,6.195,Best wall,1.774,10.9905,143.164,886.901,0.04,0.13,90,90,TRUE,822.572,,840.785,,"2,347"
,Partition,Ground Floor - Zone 8,3.776,Project partition,1.639,6.1902,22.5,84.96,0.13,0.13,90,90,TRUE,0,,0,,"1,430"
,Partition,Ground Floor - Zone 13,19.137,Project partition,1.639,31.3721,22.5,430.5825,0.13,0.13,180,90,TRUE,0,,0,,"7,249"
,Partition,Ground Floor - Zone 16,11.362,Project partition,1.639,18.6262,22.5,255.645,0.13,0.13,270,90,TRUE,0,,0,,"4,304"
,Partition,Ground Floor - Zone 18,3.895,Project partition,1.639,6.3852,22.5,87.6375,0.13,0.13,270,90,TRUE,10.517,,11.393,,"1,475"
,Partition,Ground Floor - Zone 17,19.137,Project partition,1.639,31.3721,22.5,430.5825,0.13,0.13,0,90,TRUE,51.67,,55.976,,"7,249"
,Ground floor,Ground,8.387,Project ground floor,0.25,2.0962,93.96,788.0426,0.01,0.17,0,180,TRUE,341.955,,345.149,,"3,574"
,Glazing,Outside,2.655,SageGlass Climatop Blue No Tint,0.687,1.824,0,0,0.061,0.293,90,90,FALSE,135.033,**,135.033,**,0
,,,,,,,,,,,,,,1432.2,,1458.8,,3400.1
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 15,Generic Office Area,11.836,69.831,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,17.621,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 18,8.147,Project internal floor_Reversed,2.929,23.8615,88.2,718.5655,0.17,0.1,180,0,TRUE,68.435,,68.435,,"3,472"
,Ceiling,First floor - Zone 92,0.065,Project internal floor_Reversed,2.929,0.1904,88.2,5.733,0.17,0.1,180,0,TRUE,0.546,,0.546,,28
,Ceiling,First floor - Zone 21,4.689,Project internal floor_Reversed,2.929,13.7335,88.2,413.5698,0.17,0.1,180,0,TRUE,39.388,,39.388,,"1,998"
,Partition,Ground Floor - Zone 18,12.866,Project partition,1.639,21.0918,22.5,289.485,0.13,0.13,90,90,TRUE,34.738,,37.633,,"4,873"
,Partition,Ground Floor - Zone 16,11.362,Project partition,1.639,18.6262,22.5,255.645,0.13,0.13,90,90,TRUE,0,,0,,"4,304"
,Partition,Ground Floor - Zone 12,18.504,Project partition,1.639,30.3344,22.5,416.34,0.13,0.13,180,90,TRUE,0,,0,,"7,009"
,Partition,Ground Floor - Zone 10,16.343,Project partition,1.639,26.7918,22.5,367.7175,0.13,0.13,269.94,90,TRUE,0,,0,,"6,191"
,Partition,Ground Floor - Zone 91,7.936,Project partition,1.639,13.0098,22.5,178.56,0.13,0.13,270,90,TRUE,21.427,,23.213,,"3,006"
,Partition,Ground Floor - Zone 14,18.522,Project partition,1.639,30.3639,22.5,416.745,0.13,0.13,0.16,90,TRUE,0,,0,,"7,016"
,Ground floor,Ground,12.898,Project ground floor,0.25,3.2237,93.96,1211.896,0.01,0.17,0,180,TRUE,525.878,,530.789,,"5,496"
,,,,,,,,,,,,,,690.4,,700,,4582.3
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
Ground Floor - Zone 18,Generic Office Area,5.267,31.075,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,7.841,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Ceiling,First floor - Zone 20,0.088,Project internal floor_Reversed,2.929,0.2577,88.2,7.7616,0.17,0.1,180,0,TRUE,0.739,,0.739,,37
,Ceiling,First floor - Zone 22,0.081,Project internal floor_Reversed,2.929,0.2372,88.2,7.1442,0.17,0.1,180,0,TRUE,0.68,,0.68,,35
,Ceiling,First floor - Zone 18,0.075,Project internal floor_Reversed,2.929,0.2197,88.2,6.615,0.17,0.1,180,0,TRUE,0.63,,0.63,,32
,Ceiling,First floor - Zone 92,0.023,Project internal floor_Reversed,2.929,0.0674,88.2,2.0286,0.17,0.1,180,0,TRUE,0.193,,0.193,,10
,Ceiling,First floor - Zone 21,5.704,Project internal floor_Reversed,2.929,16.7063,88.2,503.0928,0.17,0.1,180,0,TRUE,47.914,,47.914,,"2,431"
